shift_angstrom,target_lr_es_kj_mol,predicted_lr_es_kj_mol,error_lr_es_kj_mol,target_lr_pol_kj_mol,predicted_lr_pol_kj_mol,error_lr_pol_kj_mol,target_sr_es_total_kj_mol,predicted_sr_es_total_kj_mol,error_sr_es_total_kj_mol,target_sr_pol_total_kj_mol,predicted_sr_pol_total_kj_mol,error_sr_pol_total_kj_mol,target_exchange_kj_mol,predicted_exchange_kj_mol,error_exchange_kj_mol,target_dispersion_total_kj_mol,predicted_dispersion_total_kj_mol,error_dispersion_total_kj_mol,target_ct_like_kj_mol,predicted_ct_like_kj_mol,error_ct_like_kj_mol
-0.85833300,-17.16514206,-14.15506744,3.01007462,-10.28162670,-15.58978462,-5.30815792,-36.86575317,-53.38896179,-16.52320862,11.52082789,-0.05074897,-11.57157686,172.34333327,174.18475342,1.84142015,-53.64212036,-54.05319595,-0.41107559,-16.23151308,-16.13655281,0.09496026
-0.61666700,-13.50892353,-11.43915558,2.06976795,-5.90853786,-12.55847454,-6.64993668,-12.49320889,-26.08988953,-13.59668064,6.18184403,-0.02382908,-6.20567311,86.01209862,84.52552795,-1.48657067,-36.46190643,-36.07076263,0.39114380,-7.58047852,-7.52409363,0.05638490
-0.37500000,-10.74558258,-9.29791260,1.44766998,-3.55150008,-10.23185158,-6.68035150,-1.23771286,-12.42906475,-11.19135189,3.49483998,-0.01094331,-3.50578329,41.90240688,40.00846100,-1.89394588,-24.98224068,-24.13112068,0.85112000,-3.43667676,-3.38799143,0.04868534
-0.13333300,-8.63270187,-7.60436249,1.02833939,-2.21095896,-8.42297077,-6.21201181,3.42896032,-5.80635548,-9.23531580,2.07836714,-0.00494345,-2.08331060,20.01259052,18.57847404,-1.43411648,-17.26889157,-16.30708885,0.96180272,-1.52576881,-1.48256600,0.04320281
0.35000000,-5.72458982,-5.18241501,0.54217482,-0.93094254,-5.86572504,-4.93478251,5.14151931,-1.21946919,-6.36098850,0.84204877,-0.00097882,-0.84302759,4.36559099,3.86343408,-0.50215691,-8.51977488,-7.82239914,0.69737574,-0.29241068,-0.26629618,0.02611450
0.83333300,-3.92123556,-3.61717606,0.30405951,-0.42835262,-4.21302032,-3.78466770,4.21316350,-0.25019580,-4.46335930,0.39073137,-0.00019039,-0.39092176,0.91732686,0.78840578,-0.12892108,-4.42582349,-4.05026770,0.37555580,-0.05747863,-0.04524690,0.01223173
1.31666700,-2.76367116,-2.58104706,0.18262410,-0.21185161,-3.10462666,-2.89277504,3.14897403,-0.05144898,-3.20042301,0.19820137,-0.00003677,-0.19823814,0.18866170,0.16223997,-0.02642173,-2.43443117,-2.25224161,0.18218956,-0.01257804,-0.00746424,0.00511380
1.80000000,-1.99696803,-1.87915039,0.11781764,-0.11132485,-2.33793426,-2.22660941,2.33315569,-0.01080065,-2.34395634,0.10675522,-0.00000703,-0.10676225,0.03832610,0.03429725,-0.00402885,-1.41573373,-1.32884657,0.08688716,-0.00335983,-0.00121333,0.00214650
2.52500000,-1.27629614,-1.20749092,0.06880522,-0.04661208,-1.58068466,-1.53407258,1.52234918,-0.00110786,-1.52345704,0.04594282,-0.00000057,-0.04594339,0.00343163,0.00358649,0.00015486,-0.68717503,-0.65688962,0.03028541,-0.00072553,-0.00007827,0.00064726
3.25000000,-0.84884030,-0.80398941,0.04485089,-0.02142752,-1.10573423,-1.08430671,1.02797017,-0.00012452,-1.02809468,0.02149964,-0.00000005,-0.02149969,0.00029842,0.00041319,0.00011477,-0.36377094,-0.35190243,0.01186852,-0.00023172,-0.00000498,0.00022674
3.97500000,-0.58350325,-0.55215836,0.03134489,-0.01063126,-0.79572129,-0.78509003,0.71604967,-0.00001522,-0.71606489,0.01079989,-0.00000000,-0.01079989,0.00002303,0.00005205,0.00002902,-0.20590363,-0.20064493,0.00525870,-0.00008895,-0.00000032,0.00008864
-0.80000000,-10.44178391,-6.76235580,3.67942810,-9.42072105,-9.33967972,0.08104134,-29.94188690,-42.18671417,-12.24482727,11.18053663,-0.01464945,-11.19518608,125.83571890,135.17065430,9.33493540,-29.68465805,-30.10300255,-0.41834450,-13.76902774,-14.09491825,-0.32589051
-0.59166700,-8.63991070,-5.57555962,3.06435108,-5.63944006,-7.76156616,-2.12212610,-13.04980373,-22.69485474,-9.64505100,6.18055302,-0.00781789,-6.18837091,68.49114097,72.36591339,3.87477242,-21.05478096,-21.25676346,-0.20198250,-7.10573790,-7.49213219,-0.38639429
-0.38333300,-7.11969662,-4.59816742,2.52152920,-3.52854514,-6.51789522,-2.98935008,-4.23611259,-11.86033058,-7.62421799,3.57419435,-0.00405429,-3.57824864,36.42833636,37.65918350,1.23084714,-15.06513405,-14.92824650,0.13688755,-3.56056290,-3.83431888,-0.27375598
-0.17500000,-5.86434507,-3.80156708,2.06277800,-2.28721166,-5.52538586,-3.23817420,0.03450489,-6.05756187,-6.09206676,2.15144384,-0.00205440,-2.15349824,19.02001186,19.15183830,0.13182644,-10.86848640,-10.50316429,0.36532211,-1.74662020,-1.90245223,-0.15583203
0.03333300,-4.83923101,-3.15457344,1.68465757,-1.52658367,-4.72344637,-3.19686270,1.89525604,-3.03881049,-4.93406653,1.34731634,-0.00102168,-1.34833802,9.77792253,9.56374931,-0.21417322,-7.90771186,-7.44948530,0.45822656,-0.84405503,-0.92009819,-0.07604315
0.45000000,-3.33033013,-2.20121574,1.12911439,-0.73029214,-3.52680993,-2.79651779,2.61307013,-0.73636943,-3.34943956,0.59105408,-0.00024203,-0.59129612,2.49371592,2.29429245,-0.19942347,-4.30636294,-3.90362883,0.40273412,-0.19237440,-0.20259684,-0.01022244
0.86666700,-2.33346248,-1.56468964,0.76877284,-0.37710711,-2.69666529,-2.31955817,2.17149697,-0.17319784,-2.34469481,0.29366378,-0.00005498,-0.29371876,0.61479810,0.53390300,-0.08089510,-2.44910493,-2.18508506,0.26401987,-0.04408732,-0.04196920,0.00211812
1.28333300,-1.66672921,-1.13232040,0.53440881,-0.20701154,-2.10226297,-1.89525144,1.63727985,-0.04027838,-1.67755823,0.16001829,-0.00001212,-0.16003041,0.14813467,0.12291645,-0.02521822,-1.46119717,-1.30392241,0.15727475,-0.01068224,-0.00831529,0.00236695
1.70000000,-1.21292257,-0.83312607,0.37979650,-0.11951902,-1.66563559,-1.54611657,1.21295261,-0.00938521,-1.22233782,0.09305432,-0.00000262,-0.09305694,0.03505540,0.02841068,-0.00664472,-0.91359333,-0.82130730,0.09228602,-0.00292113,-0.00159380,0.00132733
2.32500000,-0.77752733,-0.54062271,0.23690462,-0.05666266,-1.20481038,-1.14814772,0.78318675,-0.00108045,-0.78426720,0.04495194,-0.00000026,-0.04495220,0.00397892,0.00325434,-0.00072458,-0.48784575,-0.44423735,0.04360840,-0.00059305,-0.00012796,0.00046509
2.95000000,-0.51564246,-0.36114311,0.15449935,-0.02898157,-0.89386773,-0.86488616,0.52021351,-0.00013003,-0.52034354,0.02340427,-0.00000003,-0.02340430,0.00043720,0.00039462,-0.00004258,-0.28064549,-0.25806716,0.02257833,-0.00017751,-0.00000993,0.00016758
3.57500000,-0.35208735,-0.24734020,0.10474715,-0.01576474,-0.67738307,-0.66161833,0.35552540,-0.00001651,-0.35554191,0.01291262,-0.00000000,-0.01291262,0.00004489,0.00005140,0.00000651,-0.17096987,-0.15823480,0.01273507,-0.00006552,-0.00000076,0.00006476
-2.70000000,-1.68027925,-3.81707001,-2.13679075,-5.51475716,-12.75526810,-7.24051094,-126.27612638,-109.41792297,16.85820341,8.50521517,-0.22868037,-8.73389554,371.43794714,353.78872681,-17.64922033,-69.94100952,-70.68981171,-0.74880219,-20.90177687,-21.74248123,-0.84070437
-2.48333300,-2.13821959,-3.41024780,-1.27202821,-3.23761439,-10.32483482,-7.08722043,-64.60098481,-60.27897644,4.32200837,5.34366822,-0.11913176,-5.46279998,200.18364022,193.40350342,-6.78013680,-48.16945267,-48.92919540,-0.75974274,-11.43726511,-11.40509605,0.03216906
-2.26666700,-2.44687700,-3.06586456,-0.61898756,-2.10632563,-8.46339226,-6.35706663,-31.62174177,-32.64526367,-1.02352190,3.39816177,-0.06082169,-3.45898346,106.38384769,104.18316650,-2.20068119,-33.66721916,-33.74222183,-0.07500267,-6.07025845,-5.89396191,0.17629654
-2.05000000,-2.58878636,-2.75210953,-0.16332316,-1.45375705,-7.01470661,-5.56094956,-14.41207004,-17.40054512,-2.98847508,2.19710004,-0.03047420,-2.22757425,55.82088831,55.30708694,-0.51380137,-23.76415730,-23.30265617,0.46150112,-3.13181229,-2.99340010,0.13841219
-1.83333300,-2.59320378,-2.46113968,0.13206410,-1.03586948,-5.87157393,-4.83570445,-5.64472938,-9.14131260,-3.49658322,1.45829523,-0.01500352,-1.47329874,28.93803441,28.96288872,0.02485431,-16.90084267,-16.18896866,0.71187401,-1.57956704,-1.49178553,0.08778152
-1.40000000,-2.35100102,-1.94763565,0.40336537,-0.55039304,-4.22086143,-3.67046839,0.72217298,-2.43210721,-3.15428019,0.69957358,-0.00346905,-0.70304263,7.51967036,7.67227793,0.15260757,-8.73253402,-8.06516457,0.66736946,-0.38616355,-0.34977451,0.03638905
-0.96666700,-1.97876704,-1.52891159,0.44985545,-0.30229190,-3.12360430,-2.82131240,1.89804415,-0.62384570,-2.52188984,0.36649095,-0.00076069,-0.36725164,1.87810758,1.96476769,0.08666011,-4.67091680,-4.24892998,0.42198683,-0.09408112,-0.07638907,0.01769205
-0.53333300,-1.60865450,-1.19846725,0.41018724,-0.17056242,-2.36784363,-2.19728121,1.82802324,-0.15645032,-1.98447356,0.20365646,-0.00016018,-0.20381664,0.45328484,0.49355036,0.04026552,-2.60891261,-2.37747288,0.23143973,-0.02418731,-0.01571660,0.00847071
-0.10000000,-1.28862572,-0.94221115,0.34641457,-0.09891532,-1.83151150,-1.73259617,1.52526022,-0.03881225,-1.56407247,0.11808891,-0.00003278,-0.11812170,0.10633894,0.12311834,0.01677940,-1.52841213,-1.40661120,0.12180092,-0.00701930,-0.00308392,0.00393538
0.55000000,-0.91819721,-0.66390991,0.25428730,-0.04601932,-1.28564751,-1.23962820,1.10142493,-0.00478938,-1.10621431,0.05554938,-0.00000295,-0.05555233,0.01160357,0.01543655,0.00383298,-0.74744991,-0.69873554,0.04871437,-0.00154508,-0.00025142,0.00129366
1.20000000,-0.65846622,-0.47544479,0.18302143,-0.02273170,-0.93091840,-0.90818669,0.79430221,-0.00060021,-0.79490242,0.02787679,-0.00000026,-0.02787705,0.00120972,0.00198183,0.00077211,-0.39978274,-0.37730873,0.02247402,-0.00048653,-0.00001956,0.00046697
1.85000000,-0.47843471,-0.34640884,0.13202587,-0.01185975,-0.69147331,-0.67961356,0.58091058,-0.00007720,-0.58098778,0.01478983,-0.00000002,-0.01478985,0.00011999,0.00026291,0.00014292,-0.22954124,-0.21741724,0.01212400,-0.00018850,-0.00000150,0.00018700
-0.80000000,-16.43827629,-15.62105942,0.81721687,-9.47329426,-9.58311749,-0.10982323,-31.95305061,-48.08356857,-16.13051796,11.73127031,-0.03079938,-11.76206969,149.11517084,159.67225647,10.55708563,-36.36098480,-36.77325821,-0.41227341,-15.97338145,-15.37057209,0.60280936
-0.57083300,-12.82976627,-12.19019508,0.63957119,-4.86246490,-7.69263649,-2.83017159,-10.06522846,-22.19294167,-12.12771320,5.53884602,-0.01636136,-5.55520738,72.12955858,73.99050140,1.86094282,-24.40838242,-24.64365387,-0.23527145,-7.21476410,-7.05372334,0.16104076
-0.34166700,-10.09940147,-9.63388062,0.46552086,-2.70322418,-6.28829718,-3.58507299,-0.61781883,-10.07788849,-9.46006966,2.83125633,-0.00868178,-2.83993811,34.72391788,33.90052795,-0.82338993,-16.73964214,-16.59108734,0.14855480,-3.23457318,-3.18338060,0.05119257
-0.11250000,-8.03164196,-7.70236588,0.32927608,-1.59100270,-5.21474075,-3.62373805,3.05161810,-4.53322840,-7.58484650,1.54734134,-0.00458171,-1.55192306,16.68242490,15.44124985,-1.24117505,-11.66894341,-11.30492973,0.36401367,-1.44993169,-1.42222965,0.02770204
0.11666700,-6.45586824,-6.22374344,0.23212481,-0.97914696,-4.37550926,-3.39636230,4.16854382,-2.03121281,-6.19975662,0.90158666,-0.00238995,-0.90397661,8.00311417,7.02636576,-0.97674841,-8.24802721,-7.83161068,0.41641653,-0.65356724,-0.63150483,0.02206240
0.57500000,-4.30223465,-4.17998314,0.12225151,-0.41199499,-3.16834569,-2.75635070,3.86686438,-0.41025832,-4.27712271,0.36180744,-0.00061564,-0.36242308,1.83704438,1.47223616,-0.36480822,-4.28487988,-3.97654343,0.30833646,-0.13826865,-0.12287667,0.01539198
1.03333300,-2.97424865,-2.89999771,0.07425094,-0.19347422,-2.36327696,-2.16980274,2.94187616,-0.08533927,-3.02721543,0.17076595,-0.00014537,-0.17091132,0.41975713,0.31836632,-0.10139081,-2.34667661,-2.17228627,0.17439034,-0.03199384,-0.02341563,0.00857822
1.49166700,-2.11989355,-2.06756210,0.05233145,-0.09889400,-1.80451226,-1.70561826,2.17052023,-0.01856868,-2.18908891,0.08922103,-0.00003158,-0.08925261,0.09489139,0.07171482,-0.02317657,-1.35557546,-1.26421714,0.09135832,-0.00843657,-0.00433489,0.00410169
1.95000000,-1.54939497,-1.50851440,0.04088056,-0.05406288,-1.40455747,-1.35049458,1.61125208,-0.00424528,-1.61549736,0.04985480,-0.00000640,-0.04986120,0.02118480,0.01684713,-0.00433767,-0.82347546,-0.77522957,0.04824589,-0.00264348,-0.00077621,0.00186728
2.63750000,-1.00588751,-0.97497940,0.03090811,-0.02412661,-0.99347317,-0.96934656,1.06038101,-0.00050349,-1.06088449,0.02286815,-0.00000053,-0.02286868,0.00216187,0.00205376,-0.00010811,-0.42296642,-0.40246147,0.02050495,-0.00064251,-0.00005545,0.00058706
3.32500000,-0.67786872,-0.65364265,0.02422607,-0.01181783,-0.72355735,-0.71173952,0.72239041,-0.00006390,-0.72245430,0.01145777,-0.00000004,-0.01145781,0.00021351,0.00026579,0.00005228,-0.23508389,-0.22486387,0.01022002,-0.00020804,-0.00000376,0.00020428
4.01250000,-0.47098312,-0.45179939,0.01918373,-0.00622762,-0.53985298,-0.53362536,0.50707476,-0.00000840,-0.50708316,0.00615707,-0.00000000,-0.00615707,0.00001970,0.00003581,0.00001611,-0.13892605,-0.13308382,0.00584223,-0.00007983,-0.00000025,0.00007958
-2.80000000,9.51667976,2.93183136,-6.58484840,-37.68113327,-23.72790909,13.95322418,-281.14134407,-257.14132690,24.00001717,61.99156380,-0.04808645,-62.03965024,735.66751956,707.08843994,-28.57907962,-115.06724548,-108.06150818,7.00573730,-35.39389758,-40.73573303,-5.34183545
-2.57083300,6.62575531,1.70163345,-4.92412186,-22.59525871,-19.02375793,3.57150078,-160.56685638,-148.65556335,11.91129303,36.18917465,-0.02779398,-36.21696864,433.39004220,414.62988281,-18.76015939,-79.74658203,-77.16351318,2.58306885,-22.47531802,-24.44000626,-1.96468824
-2.34166700,4.52018929,0.93918610,-3.58100319,-14.02498627,-15.33860493,-1.31361866,-87.54531288,-82.73006439,4.81524849,21.38193417,-0.01535415,-21.39728832,243.42750559,233.05435181,-10.37315378,-55.26828003,-54.07962799,1.18865204,-13.31040627,-13.77200699,-0.46160072
-2.11250000,3.06694269,0.49330521,-2.57363749,-8.93949986,-12.45996666,-3.52046680,-45.84630442,-44.50672913,1.33957529,12.70832324,-0.00812837,-12.71645161,131.32553081,126.17028809,-5.15524272,-38.43297958,-37.41027069,1.02270889,-7.31286480,-7.33792400,-0.02505920
-1.88333300,2.09046745,0.24425888,-1.84620857,-5.82598352,-10.20672798,-4.38074446,-23.15256882,-23.25630379,-0.10373497,7.62958896,-0.00414318,-7.63373214,68.47569411,66.15068054,-2.32501357,-26.83912945,-25.71415901,1.12497044,-3.74957997,-3.72466350,0.02491647
-1.42500000,1.01315105,0.04665756,-0.96649349,-2.62099433,-7.02707386,-4.40607953,-5.29847753,-5.92797375,-0.62949622,2.92263937,-0.00098147,-2.92362084,17.17728796,16.87006569,-0.30722227,-13.29604316,-12.23573303,1.06031013,-0.82635113,-0.85323155,-0.02688042
-0.96666700,0.53757250,0.01025009,-0.52732241,-1.26151395,-4.99523020,-3.73371625,-0.96245879,-1.41523135,-0.45277256,1.25218334,-0.00021231,-1.25239565,3.98883199,4.01054811,0.02171612,-6.78177572,-6.07913399,0.70264173,-0.14702159,-0.17361663,-0.02659504
-0.50833300,0.32010600,0.01852798,-0.30157802,-0.64424074,-3.65130615,-3.00706542,-0.03780943,-0.32393217,-0.28612274,0.59768784,-0.00004328,-0.59773112,0.87805793,0.91282022,0.03476229,-3.60787109,-3.21879387,0.38907722,-0.01773607,-0.03248800,-0.01475193
-0.05000000,0.21443264,0.03435135,-0.18008129,-0.34662947,-2.73328757,-2.38665810,0.10677288,-0.07218550,-0.17895839,0.30993472,-0.00000851,-0.30994323,0.18634574,0.20246308,0.01611734,-2.02051094,-1.81919205,0.20131889,0.00180020,-0.00573212,-0.00753232
0.63750000,0.14050880,0.05199432,-0.08851448,-0.14885612,-1.83744407,-1.68858795,0.07832071,-0.00736821,-0.08568893,0.12893710,-0.00000072,-0.12893782,0.01745278,0.02062744,0.00317466,-0.93428381,-0.85840559,0.07587822,0.00230881,-0.00039592,-0.00270473
1.32500000,0.10525997,0.05959129,-0.04566868,-0.06965599,-1.28151357,-1.21185758,0.03464989,-0.00073726,-0.03538715,0.05878051,-0.00000006,-0.05878058,0.00156243,0.00207972,0.00051729,-0.47874504,-0.44677421,0.03197082,0.00099233,-0.00002620,-0.00101854
2.01250000,0.08425444,0.06030655,-0.02394789,-0.03501515,-0.92111325,-0.88609811,0.00811015,-0.00007321,-0.00818336,0.02878790,-0.00000001,-0.02878790,0.00013311,0.00021105,0.00007794,-0.26573512,-0.25034291,0.01539222,0.00041467,-0.00000173,-0.00041640
